22490	0	0.39540017703398866
22490	1	0.39540017703398866
22490	2	0.39540017703398866
22490	3	0.39540017703398866
22490	4	0.39540017703398866
22490	5	0.39540017703398866
22490	6	0.39540017703398866
22490	7	0.39540017703398866
22490	8	0.39540017703398866
22490	9	0.39540017703398866
22505	0	0.39540017703398866
22505	1	0.39540017703398866
22505	2	0.39540017703398866
22505	3	0.39540017703398866
22505	4	0.39540017703398866
22505	5	0.39540017703398866
22505	6	0.39540017703398866
22505	7	0.39540017703398866
22505	8	0.39540017703398866
22505	9	0.39540017703398866
22520	0	0.39540017703398866
22520	1	0.39540017703398866
22520	2	0.39540017703398866
22520	3	0.39540017703398866
22520	4	0.39540017703398866
22520	5	0.39540017703398866
22520	6	0.39540017703398866
22520	7	0.39540017703398866
22520	8	0.39540017703398866
22520	9	0.39540017703398866
22535	0	0.39540017703398866
22535	1	0.39540017703398866
22535	2	0.39540017703398866
22535	3	0.39540017703398866
22535	4	0.39540017703398866
22535	5	0.39540017703398866
22535	6	0.39540017703398866
22535	7	0.39540017703398866
22535	8	0.39540017703398866
22535	9	0.39540017703398866
22550	0	0.39540017703398866
22550	1	0.39540017703398866
22550	2	0.39540017703398866
22550	3	0.39540017703398866
22550	4	0.39540017703398866
22550	5	0.39540017703398866
22550	6	0.39540017703398866
22550	7	0.39540017703398866
22550	8	0.39540017703398866
22550	9	0.39540017703398866
22565	0	0.39540017703398866
22565	1	0.39540017703398866
22565	2	0.39540017703398866
22565	3	0.39540017703398866
22565	4	0.39540017703398866
22565	5	0.39540017703398866
22565	6	0.39540017703398866
22565	7	0.39540017703398866
22565	8	0.39540017703398866
22565	9	0.39540017703398866
22580	0	0.39540017703398866
22580	1	0.39540017703398866
22580	2	0.39540017703398866
22580	3	0.39540017703398866
22580	4	0.39540017703398866
22580	5	0.39540017703398866
22580	6	0.39540017703398866
22580	7	0.39540017703398866
22580	8	0.39540017703398866
22580	9	0.39540017703398866
22595	0	0.39540017703398866
22595	1	0.39540017703398866
22595	2	0.39540017703398866
22595	3	0.39540017703398866
22595	4	0.39540017703398866
22595	5	0.39540017703398866
22595	6	0.39540017703398866
22595	7	0.39540017703398866
22595	8	0.39540017703398866
22595	9	0.39540017703398866
22610	0	0.39540017703398866
22610	1	0.39540017703398866
22610	2	0.39540017703398866
22610	3	0.39540017703398866
22610	4	0.39540017703398866
22610	5	0.39540017703398866
22610	6	0.39540017703398866
22610	7	0.39540017703398866
22610	8	0.39540017703398866
22610	9	0.39540017703398866
22625	0	0.39540017703398866
22625	1	0.39540017703398866
22625	2	0.39540017703398866
22625	3	0.39540017703398866
22625	4	0.39540017703398866
22625	5	0.39540017703398866
22625	6	0.39540017703398866
22625	7	0.39540017703398866
22625	8	0.39540017703398866
22625	9	0.39540017703398866
22640	0	0.39540017703398866
22640	1	0.39540017703398866
22640	2	0.39540017703398866
22640	3	0.39540017703398866
22640	4	0.39540017703398866
22640	5	0.39540017703398866
22640	6	0.39540017703398866
22640	7	0.39540017703398866
22640	8	0.39540017703398866
22640	9	0.39540017703398866
22655	0	0.39540017703398866
22655	1	0.39540017703398866
